image,split,caption
RSICD_3928.jpg,train,many buildings and some bare land are in an industrial area.
RSICD_3929.jpg,train,some buildings and many green trees are in an industrial area .
RSICD_3930.jpg,train,several large buildings and many green trees are in an industrial area .
RSICD_3931.jpg,train,many buildings and bare land are in an industrial area.
RSICD_3933.jpg,train,some large buildings and some farmlands are in an industrial area .
RSICD_3935.jpg,train,many buildings and some bare land and green trees are in an industrial area.
RSICD_3936.jpg,train,many buildings and green trees are in an industrial area .
RSICD_3937.jpg,train,many buildings and many small green trees are in an industrial area .
RSICD_3940.jpg,train,many buildings in an industrial area are near a road with many green trees .
RSICD_3941.jpg,train,many buildings and green trees are in an industrial area .
RSICD_3943.jpg,train,many buildings with blue roofs and green meadows are in an industrial area .
RSICD_3944.jpg,train,many buildings and some bare land are in an industrial area.
RSICD_3945.jpg,train,many buildings and green trees are in an industrial area .
RSICD_3946.jpg,train,many buildings and bare land are in an industrial area.
RSICD_3947.jpg,train,some lines of factory buildings with roofs of blue and orange can be seen between the dense square buildings and a farmland .
RSICD_3948.jpg,train,a factory with white roofs is located on a wasteland .
RSICD_3949.jpg,train,a factory is surrounded by roads next to which is farmland.
RSICD_3951.jpg,train,there are blue roof factory buildings along the road with cars .
RSICD_3952.jpg,train,many buildings and some green plants are in an industrial area .
RSICD_3953.jpg,train,the factory with blue and green roofs is sandwiched between a river and a road .
RSICD_3954.jpg,train,a group of factory buildings of blue roof is lying between the road and a farmland .
RSICD_3955.jpg,train,the factory is located in two triangle areas between a farmland and other buildings .
RSICD_3956.jpg,train,rows of factory buildings with blue roofs are built beside a forest which a road passes through.
RSICD_3957.jpg,train,the ground is divided by curved roads into some pieces where located some factories and residential buildings .
RSICD_3958.jpg,train,the red and blue roof factory on the grassy ground is located between a road and a residential area .
RSICD_3959.jpg,train,there are red roof residential buildings and factory buildings with white and grey roofs near the roads on the green and brown ground .
RSICD_3960.jpg,train,some blue buildings are in a factory area .
RSICD_3961.jpg,train,"there are some buildings, trees, roads and grassland ."
RSICD_3962.jpg,train,near the blue factory is a grassy ground and two parking lots with rows of vans which is located near the road.
RSICD_3963.jpg,train,there are vans parked beside the blue factory buildings .
RSICD_3964.jpg,train,near a road there are some containers on the port with ships.
RSICD_3965.jpg,train,there is a factory together with residential buildings between a river and a farmland .
RSICD_3966.jpg,train,the factory with red and blue roofs are built on the bare ground with a road passing through .
RSICD_3967.jpg,train,we can see a factory sandwiched between a residential area and a farmland .
RSICD_3968.jpg,train,some blue buildings are orderly in a factory area .
RSICD_3969.jpg,train,there is a factory with some parked automobiles near two lines of trees besides a river with a road alongside .
RSICD_3970.jpg,train,beside a road group of factory buildings with the roof color of red  white and blue is lying on the grassy ground with an unpaved path passing by.
RSICD_3971.jpg,train,a residential area a factory  and a parking lot with belts of trees are separated by a river and a road.
RSICD_3972.jpg,train,between the two road is a factory with parked automobiles on the concrete .
RSICD_3973.jpg,train,surrounded by three roads some factory buildings with stripes of white and grey are lying across the residential buildings.
RSICD_3974.jpg,train,the white and grey roof buildings with parked automobiles are divided into blocks by roads with trees along .
RSICD_3975.jpg,train,there are compactly arranged containers in the factory .
RSICD_3976.jpg,train,a road crosses over a river in the factory with buildings of white roof near which is a line of red roof residential buildings.
RSICD_3977.jpg,train,there is several lines of trucks parked in a factory .
RSICD_3978.jpg,train,some factory buildings are near a road and bare land.
RSICD_3979.jpg,train,on the both sides of the road there are factory buildings with blue or white roofs .
RSICD_3980.jpg,train,there is a residential area a factory and a green and brown field with trees divided by roads and a river.
RSICD_3981.jpg,train,the factory with parked cars lies in a triangle area surrounded by two roads and a railway .
RSICD_3982.jpg,train,some square factory buildings are located in these blocks where lines of trees are planted along the roads.
RSICD_3983.jpg,train,in the shown blocks we can see factory buildings and parked trucks together with trees growing along the roads.
RSICD_3984.jpg,train,beside the road is a factory and a residential area separated by two lines of trees .
RSICD_3985.jpg,train,in the factory with road passing through there are several buildings with white and blue roofs as well as some cylinder grey storage tanks.
RSICD_3986.jpg,train,many crowded buildings and trees are in an industrial area .
RSICD_3988.jpg,train,many white buildings are in an industrial area .
RSICD_3989.jpg,train,several large buildings are near a road in a industrial area .
RSICD_3990.jpg,train,many buildings and some green trees are in two sides of a road in an industrial area .
RSICD_3991.jpg,train,many buildings and some green trees are in a industrial area .
RSICD_3992.jpg,train,many gray buildings are in an industrial area .
RSICD_3993.jpg,train,many buildings near a river and some green trees are in an industrial area .
RSICD_3994.jpg,train,many khaki buildings and some white buildings and green trees are in an industrial area .
RSICD_3996.jpg,train,there is a farmland a factory and a residential area together with some roads.
RSICD_3997.jpg,train,several buildings and many containers in an industrial area .
RSICD_3998.jpg,train,some rectangle buildings in different sizes are in an industrial area .
RSICD_3999.jpg,train,some buildings with a parking lot are near a road in an industrial area .
RSICD_4000.jpg,train,many buildings and some small ponds are in an industrial area .
RSICD_4001.jpg,train,many rectangle buildings are in an industrial area near a river and a road .
RSICD_4002.jpg,train,many purple blue buildings are surrounded by green trees in an industrial area .
RSICD_4003.jpg,train,many gray buildings are in an industrial area near some green trees .
RSICD_4004.jpg,train,some rectangle buildings and many green trees are in an industrial area .
RSICD_4005.jpg,train,many rectangle buildings are in an industrial area surrounded by green plants .
RSICD_4006.jpg,train,some buildings are around a parking lot in a industrial area .
RSICD_4007.jpg,train,many buildings are in an industrial area near some green trees
RSICD_4009.jpg,train,several large buildings are in an industrial area .
RSICD_4010.jpg,train,many buildings with parking lots are in an industrial area near two ponds .
RSICD_4011.jpg,train,many orderly rectangle gray black buildings are near a road in an industrial area .
RSICD_4012.jpg,train,many buildings and some green trees are in two sides of railways in an industrial area .
RSICD_4013.jpg,train,many buildings with cars near them are between farmlands and green trees respectively in an industrial area .
RSICD_4014.jpg,train,many buildings in different sizes are in an industrial area .
RSICD_4015.jpg,train,a large white building are near a parking lot with some cars in an industrial area .
RSICD_4016.jpg,train,several large gray white buildings are in an industrial area .
RSICD_4017.jpg,train,many white buildings and many green plants are in two sides of a road .
RSICD_4018.jpg,train,three large gray white buildings are near some green trees in an industrial area .
RSICD_4019.jpg,train,several large buildings are in an industrial area .
RSICD_4021.jpg,train,many rectangle building are orderly near a dry river with many green trees in two sides .
RSICD_4022.jpg,train,many buildings with parking lots and green trees are in an industrial area .
RSICD_4023.jpg,train,many green trees are around many buildings with many cars in an industrial area .
RSICD_4024.jpg,train,many buildings in different sizes are in an industrial area .
RSICD_4025.jpg,train,many buildings are near a river in an industrial area .
RSICD_4026.jpg,train,many green trees are around many buildings in an industrial area .
RSICD_4027.jpg,train,many buildings are near a curved river in an industrial area .
RSICD_4028.jpg,train,some rectangle buildings surrounded by green trees are near a small river in an industrial area .
RSICD_4029.jpg,train,many white buildings and some green trees are in an industrial area .
RSICD_4030.jpg,train,many crowded containers are in an industrial area .
RSICD_4032.jpg,train,some buildings and some green trees are in an industrial area .
RSICD_4034.jpg,train,many blue buildings are in an industrial area .
RSICD_4037.jpg,train,some buildings with parking lots and some green trees are in an industrial area .
RSICD_4038.jpg,train,several buildings are in two sides of a river .
RSICD_4039.jpg,train,a factory that doesn't know what to do .
RSICD_4041.jpg,train,a large building and some storage tanks are in an industrial area .
RSICD_4043.jpg,train,many buildings surrounded by green trees are in an industrial area near railways .
RSICD_4044.jpg,train,some rectangle buildings are in an industrial area .
RSICD_4045.jpg,train,many green trees and several buildings are in an industrial area .
RSICD_4046.jpg,train,many gray and blue buildings are in an industrial area .
RSICD_4048.jpg,train,some buildings with parking lots are surrounded by green trees in an industrial area .
RSICD_4050.jpg,train,some buildings and green plants are in an industrial area near a river .
RSICD_4052.jpg,train,some buildings and green trees are near a river with a bridge in an industrial area .
RSICD_4054.jpg,train,many buildings are near a curved river in an industrial area .
RSICD_4056.jpg,train,many buildings are in an industrial area near a dense residential area .
RSICD_4061.jpg,train,several buildings and bare lands are in an industrial area with several gray storage tanks.
RSICD_4062.jpg,train,some buildings and some green trees are in an industrial area .
RSICD_4063.jpg,train,some buildings with parking lots are near a river and green meadows .
RSICD_4064.jpg,train,the industrial houses in the street are neatly arranged .
RSICD_4065.jpg,train,the industrial houses in the street are neatly arranged .
RSICD_4066.jpg,train,the industrial houses in the street are neatly arranged .
RSICD_4067.jpg,train,many buildings and some green trees are near a river in an industrial area .
RSICD_4068.jpg,train,the industrial houses in the street are neatly arranged .
RSICD_4069.jpg,train,some buildings and farmlands are in an industrial area .
RSICD_4070.jpg,train,the industrial houses in the street are neatly arranged .
